"version","version_season","season","episode","castaway","castaway_id","confessional_count","confessional_time","exp_count","exp_time"
"US","US32",32,5,"Scot","US0471",5,NA,2.70888655105679,NA
"US","US32",32,5,"Julia","US0472",1,NA,2.70888655105679,NA
"US","US32",32,5,"Jason","US0473",1,NA,1.87805328721224,NA
"US","US32",32,5,"Joe","US0474",0,NA,2.70888655105679,NA
"US","US32",32,5,"Cydney","US0475",2,NA,1.87805328721224,NA
"US","US32",32,5,"Tai","US0476",5,NA,2.70888655105679,NA
"US","US32",32,5,"Aubry","US0477",1,NA,2.70888655105679,NA
"US","US32",32,5,"Michele","US0478",3,NA,1.87805328721224,NA
"US","US32",32,6,"Peter","US0467",5,NA,3.9962723924883,NA
"US","US32",32,6,"Neal","US0468",0,NA,1.97625271404448,NA
"US","US32",32,6,"Nick","US0469",6,NA,1.97625271404448,NA
"US","US32",32,6,"Debbie","US0470",2,NA,1.97625271404448,NA
"US","US32",32,6,"Scot","US0471",2,NA,2.88531680935094,NA
"US","US32",32,6,"Julia","US0472",3,NA,2.88531680935094,NA
"US","US32",32,6,"Jason","US0473",0,NA,1.97625271404448,NA
"US","US32",32,6,"Joe","US0474",4,NA,2.88531680935094,NA
"US","US32",32,6,"Cydney","US0475",0,NA,1.97625271404448,NA
"US","US32",32,6,"Tai","US0476",2,NA,2.88531680935094,NA
"US","US32",32,6,"Aubry","US0477",5,NA,2.88531680935094,NA
"US","US32",32,6,"Michele","US0478",6,NA,1.97625271404448,NA
"US","US32",32,7,"Neal","US0468",5,NA,3.12163038893596,NA
"US","US32",32,7,"Nick","US0469",11,NA,2.69225912137878,NA
"US","US32",32,7,"Debbie","US0470",4,NA,2.69225912137878,NA
"US","US32",32,7,"Scot","US0471",5,NA,2.69225912137878,NA
"US","US32",32,7,"Julia","US0472",0,NA,2.69225912137878,NA
"US","US32",32,7,"Jason","US0473",5,NA,2.69225912137878,NA
"US","US32",32,7,"Joe","US0474",1,NA,2.69225912137878,NA
"US","US32",32,7,"Cydney","US0475",1,NA,2.69225912137878,NA
"US","US32",32,7,"Tai","US0476",2,NA,2.69225912137878,NA
"US","US32",32,7,"Aubry","US0477",8,NA,2.69225912137878,NA
"US","US32",32,7,"Michele","US0478",3,NA,2.69225912137878,NA
"US","US32",32,8,"Nick","US0469",4,NA,4.02052422703272,NA
"US","US32",32,8,"Debbie","US0470",2,NA,3.59115295947554,NA
"US","US32",32,8,"Scot","US0471",2,NA,3.59115295947554,NA
"US","US32",32,8,"Julia","US0472",1,NA,3.59115295947554,NA
"US","US32",32,8,"Jason","US0473",4,NA,2.903536331187,NA
"US","US32",32,8,"Joe","US0474",1,NA,2.903536331187,NA
"US","US32",32,8,"Cydney","US0475",5,NA,2.903536331187,NA
"US","US32",32,8,"Tai","US0476",1,NA,3.59115295947554,NA
"US","US32",32,8,"Aubry","US0477",2,NA,2.903536331187,NA
"US","US32",32,8,"Michele","US0478",3,NA,2.903536331187,NA
"US","US32",32,9,"Debbie","US0470",2,NA,3.54418480855239,NA
"US","US32",32,9,"Scot","US0471",6,NA,3.80243016928376,NA
"US","US32",32,9,"Julia","US0472",3,NA,3.80243016928376,NA
"US","US32",32,9,"Jason","US0473",2,NA,3.80243016928376,NA
"US","US32",32,9,"Joe","US0474",2,NA,3.11481354099521,NA
"US","US32",32,9,"Cydney","US0475",3,NA,3.11481354099521,NA
"US","US32",32,9,"Tai","US0476",4,NA,3.80243016928376,NA
"US","US32",32,9,"Aubry","US0477",10,NA,3.11481354099521,NA
"US","US32",32,9,"Michele","US0478",2,NA,3.11481354099521,NA
"US","US32",32,10,"Scot","US0471",6,NA,5.4621950970093,NA
"US","US32",32,10,"Julia","US0472",3,NA,4.01370737909197,NA
"US","US32",32,10,"Jason","US0473",3,NA,3.32609075080342,NA
"US","US32",32,10,"Joe","US0474",0,NA,3.32609075080342,NA
"US","US32",32,10,"Cydney","US0475",1,NA,3.32609075080342,NA
"US","US32",32,10,"Tai","US0476",10,NA,5.72044045774067,NA
"US","US32",32,10,"Aubry","US0477",5,NA,3.32609075080342,NA
"US","US32",32,10,"Michele","US0478",2,NA,4.01370737909197,NA
"US","US32",32,11,"Julia","US0472",3,NA,3.96673922816881,NA
"US","US32",32,11,"Jason","US0473",7,NA,3.53736796061164,NA
"US","US32",32,11,"Joe","US0474",0,NA,3.53736796061164,NA
"US","US32",32,11,"Cydney","US0475",4,NA,4.22498458890018,NA
"US","US32",32,11,"Tai","US0476",4,NA,3.53736796061164,NA
"US","US32",32,11,"Aubry","US0477",5,NA,3.53736796061164,NA
"US","US32",32,11,"Michele","US0478",6,NA,4.22498458890018,NA
"US","US32",32,12,"Jason","US0473",5,NA,4.86563306626557,NA
"US","US32",32,12,"Joe","US0474",4,NA,3.74864517041985,NA
"US","US32",32,12,"Cydney","US0475",2,NA,3.74864517041985,NA
"US","US32",32,12,"Tai","US0476",8,NA,4.4362617987084,NA
"US","US32",32,12,"Aubry","US0477",4,NA,3.74864517041985,NA
"US","US32",32,12,"Michele","US0478",4,NA,4.4362617987084,NA
"US","US32",32,13,"Joe","US0474",5,NA,5.07691027607379,NA
"US","US32",32,13,"Cydney","US0475",5,NA,3.95992238022807,NA
"US","US32",32,13,"Tai","US0476",11,NA,3.95992238022807,NA
"US","US32",32,13,"Aubry","US0477",10,NA,3.95992238022807,NA
"US","US32",32,13,"Michele","US0478",12,NA,3.95992238022807,NA
"US","US32",32,14,"Cydney","US0475",5,NA,10.9129820342915,NA
"US","US32",32,14,"Tai","US0476",9,NA,10.9129820342915,NA
"US","US32",32,14,"Aubry","US0477",16,NA,12.5440726409294,NA
"US","US32",32,14,"Michele","US0478",12,NA,12.5440726409294,NA
"US","US31",31,1,"Kelly","US0015",3,NA,3.12516672698499,NA
"US","US31",31,1,"Kimmi","US0021",2,NA,1.77214109676142,NA
"US","US31",31,1,"Jeff","US0023",5,NA,3.12516672698499,NA
"US","US31",31,1,"Andrew","US0105",2,NA,1.77214109676142,NA
"US","US31",31,1,"Terry","US0180",1,NA,3.12516672698499,NA
"US","US31",31,1,"Peih-Gee","US0233",2,NA,3.12516672698499,NA
"US","US31",31,1,"Stephen","US0280",3,NA,1.77214109676142,NA
"US","US31",31,1,"Monica","US0295",1,NA,1.77214109676142,NA
"US","US31",31,1,"Abi-Maria","US0383",6,NA,3.12516672698499,NA
"US","US31",31,1,"Vytas","US0402",3,NA,4.77868201351501,NA
"US","US31",31,1,"Ciera","US0406",2,NA,1.77214109676142,NA
"US","US31",31,1,"Tasha","US0419",2,NA,1.77214109676142,NA
"US","US31",31,1,"Spencer","US0421",3,NA,3.12516672698499,NA
"US","US31",31,1,"Kass","US0422",2,NA,1.77214109676142,NA
"US","US31",31,1,"Woo","US0423",2,NA,3.12516672698499,NA
"US","US31",31,1,"Kelley","US0429",7,NA,5.97236128678126,NA
"US","US31",31,1,"Jeremy","US0433",2,NA,1.77214109676142,NA
"US","US31",31,1,"Keith","US0439",2,NA,1.77214109676142,NA
"US","US31",31,1,"Joe","US0451",2,NA,1.77214109676142,NA
"US","US31",31,1,"Shirin","US0453",4,NA,3.12516672698499,NA
"US","US31",31,2,"Kelly","US0015",1,NA,2.16898510611135,NA
"US","US31",31,2,"Kimmi","US0021",0,NA,1.31883013845646,NA
"US","US31",31,2,"Jeff","US0023",5,NA,2.16898510611135,NA
"US","US31",31,2,"Andrew","US0105",2,NA,1.31883013845646,NA
"US","US31",31,2,"Terry","US0180",3,NA,2.16898510611135,NA
"US","US31",31,2,"Peih-Gee","US0233",2,NA,2.16898510611135,NA
"US","US31",31,2,"Stephen","US0280",1,NA,1.31883013845646,NA
"US","US31",31,2,"Monica","US0295",0,NA,1.31883013845646,NA
"US","US31",31,2,"Abi-Maria","US0383",5,NA,2.16898510611135,NA
"US","US31",31,2,"Ciera","US0406",0,NA,1.31883013845646,NA
"US","US31",31,2,"Tasha","US0419",0,NA,1.31883013845646,NA
"US","US31",31,2,"Spencer","US0421",5,NA,2.16898510611135,NA
"US","US31",31,2,"Kass","US0422",1,NA,1.31883013845646,NA
"US","US31",31,2,"Woo","US0423",1,NA,2.16898510611135,NA
"US","US31",31,2,"Kelley","US0429",3,NA,2.16898510611135,NA
"US","US31",31,2,"Jeremy","US0433",1,NA,1.31883013845646,NA
"US","US31",31,2,"Keith","US0439",0,NA,1.31883013845646,NA
"US","US31",31,2,"Joe","US0451",1,NA,1.31883013845646,NA
"US","US31",31,2,"Shirin","US0453",5,NA,3.30577686560074,NA
"US","US31",31,3,"Kelly","US0015",0,NA,1.41931327288945,NA
"US","US31",31,3,"Kimmi","US0021",0,NA,1.41931327288945,NA
"US","US31",31,3,"Jeff","US0023",3,NA,2.26946824054434,NA
"US","US31",31,3,"Andrew","US0105",3,NA,2.26946824054434,NA
"US","US31",31,3,"Terry","US0180",2,NA,1.41931327288945,NA
"US","US31",31,3,"Peih-Gee","US0233",3,NA,3.40626000003373,NA
"US","US31",31,3,"Stephen","US0280",3,NA,1.41931327288945,NA
"US","US31",31,3,"Monica","US0295",1,NA,1.41931327288945,NA
"US","US31",31,3,"Abi-Maria","US0383",2,NA,2.26946824054434,NA
"US","US31",31,3,"Ciera","US0406",1,NA,1.41931327288945,NA
"US","US31",31,3,"Tasha","US0419",4,NA,2.26946824054434,NA
"US","US31",31,3,"Spencer","US0421",4,NA,1.41931327288945,NA
"US","US31",31,3,"Kass","US0422",0,NA,1.41931327288945,NA
"US","US31",31,3,"Woo","US0423",0,NA,2.26946824054434,NA
"US","US31",31,3,"Kelley","US0429",1,NA,1.41931327288945,NA
"US","US31",31,3,"Jeremy","US0433",4,NA,3.37675953274938,NA
"US","US31",31,3,"Keith","US0439",0,NA,1.41931327288945,NA
"US","US31",31,3,"Joe","US0451",1,NA,1.41931327288945,NA
"US","US31",31,4,"Kelly","US0015",0,NA,1.51979640732244,NA
"US","US31",31,4,"Kimmi","US0021",0,NA,1.51979640732244,NA
"US","US31",31,4,"Jeff","US0023",3,NA,3.58679328759053,NA
"US","US31",31,4,"Andrew","US0105",5,NA,2.45000152810114,NA
"US","US31",31,4,"Terry","US0180",0,NA,1.59984656044626,NA
"US","US31",31,4,"Stephen","US0280",0,NA,1.51979640732244,NA
"US","US31",31,4,"Monica","US0295",1,NA,1.51979640732244,NA
"US","US31",31,4,"Abi-Maria","US0383",3,NA,2.45000152810114,NA
"US","US31",31,4,"Ciera","US0406",0,NA,1.59984656044626,NA
"US","US31",31,4,"Tasha","US0419",5,NA,2.45000152810114,NA
"US","US31",31,4,"Spencer","US0421",1,NA,1.51979640732244,NA
"US","US31",31,4,"Kass","US0422",2,NA,1.59984656044626,NA
"US","US31",31,4,"Woo","US0423",2,NA,2.45000152810114,NA
"US","US31",31,4,"Kelley","US0429",1,NA,1.59984656044626,NA
"US","US31",31,4,"Jeremy","US0433",2,NA,1.51979640732244,NA
"US","US31",31,4,"Keith","US0439",0,NA,1.59984656044626,NA
"US","US31",31,4,"Joe","US0451",0,NA,1.59984656044626,NA
"US","US31",31,5,"Kelly","US0015",0,NA,2.41428827056008,NA
"US","US31",31,5,"Kimmi","US0021",2,NA,2.41428827056008,NA
"US","US31",31,5,"Andrew","US0105",0,NA,1.66168583817744,NA
"US","US31",31,5,"Terry","US0180",1,NA,2.7726414213148,NA
"US","US31",31,5,"Stephen","US0280",1,NA,2.41428827056008,NA
"US","US31",31,5,"Monica","US0295",3,NA,3.52524385369744,NA
"US","US31",31,5,"Abi-Maria","US0383",2,NA,1.66168583817744,NA
"US","US31",31,5,"Ciera","US0406",0,NA,1.66168583817744,NA
"US","US31",31,5,"Tasha","US0419",2,NA,1.66168583817744,NA
"US","US31",31,5,"Spencer","US0421",3,NA,2.41428827056008,NA
"US","US31",31,5,"Kass","US0422",0,NA,1.66168583817744,NA
"US","US31",31,5,"Woo","US0423",3,NA,1.66168583817744,NA
"US","US31",31,5,"Kelley","US0429",1,NA,1.66168583817744,NA
"US","US31",31,5,"Jeremy","US0433",2,NA,2.41428827056008,NA
"US","US31",31,5,"Keith","US0439",1,NA,1.66168583817744,NA
"US","US31",31,5,"Joe","US0451",1,NA,1.66168583817744,NA
"US","US31",31,6,"Kelly","US0015",0,NA,2.62638497997283,NA
"US","US31",31,6,"Kimmi","US0021",0,NA,1.73846191013861,NA
"US","US31",31,6,"Andrew","US0105",4,NA,2.62638497997283,NA
"US","US31",31,6,"Stephen","US0280",4,NA,1.73846191013861,NA
"US","US31",31,6,"Abi-Maria","US0383",0,NA,2.62638497997283,NA
"US","US31",31,6,"Ciera","US0406",2,NA,2.62638497997283,NA
