season,episode,castaway_id,castaway,tribe,eliminated,confessionals_prev_ep,confessionals_last_2_ep,confessionals_last_3_ep,confessionals_cumulative,confessional_time_prev_ep,confessional_time_last_2_ep,confessional_time_last_3_ep,confessional_time_cumulative,votes_against_prev_ep,votes_against_last_2_ep,votes_against_last_3_ep,votes_against_cumulative,times_received_votes,voting_accuracy_prev_ep,voting_accuracy_last_2_ep,voting_accuracy_last_3_ep,voting_accuracy_cumulative,individual_wins_prev_ep,individual_wins_last_2_ep,individual_wins_last_3_ep,individual_wins_cumulative,has_immunity_this_tribal,num_tribe_swaps,has_idol,has_extra_vote,has_steal_vote,has_block_vote,has_idol_nullifier,has_other_advantage,advantages_in_circulation,players_remaining,day,gender,age,age_bucket,race_cat,collar,personality_type
22,9,US0335,Ashley,Murlonio,False,0,0,3,8,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,0.75,0,0,0,0,False,0,False,False,False,False,False,False,1,11,22,Female,25.0,25-29,White,White collar,ESTP
22,9,US0336,Natalie,Murlonio,False,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,0.75,1,1,1,1,False,0,False,False,False,False,False,False,1,11,22,Female,19.0,18-24,White,White collar,ISFP
22,9,US0337,Phillip,Murlonio,False,2,7,10,24,0.0,0.0,0.0,0.0,0,0,0,7,3,1.0,1.0,1.0,0.75,0,0,0,0,False,0,False,False,False,False,False,False,1,11,22,Male,52.0,50+,Black,White collar,ESTJ
22,9,US0055,Boston Rob,Murlonio,False,5,13,16,50,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,0.75,0,0,0,0,False,0,True,False,False,False,False,False,1,11,22,Male,34.0,30-39,White,Blue collar,ESTJ
22,9,US0328,Mike,Murlonio,False,5,8,9,18,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.5,0.6666666666666666,0.8333333333333334,0,0,0,0,False,0,False,False,False,False,False,False,1,11,24,Male,31.0,30-39,White,Unknown,ISFJ
22,9,US0329,David,Murlonio,True,0,2,4,11,0.0,0.0,0.0,0.0,0,2,2,2,1,0.0,0.5,0.3333333333333333,0.5,0,0,0,0,False,0,False,False,False,False,False,False,1,11,24,Male,31.0,30-39,White,White collar,INTJ
22,9,US0330,Julie,Murlonio,False,2,2,3,12,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.5,0.6666666666666666,0.6666666666666666,0,0,0,0,False,0,False,False,False,False,False,False,1,11,24,Female,50.0,50+,White,Blue collar,ISTJ
22,9,US0331,Ralph,Murlonio,False,0,2,3,13,0.0,0.0,0.0,0.0,0,0,0,4,1,0.0,0.0,0.3333333333333333,0.6,0,0,0,0,False,0,False,False,False,False,False,False,1,11,24,Male,45.0,40-49,White,Blue collar,ESTP
22,9,US0332,Steve,Murlonio,False,2,4,9,15,0.0,0.0,0.0,0.0,1,1,1,3,2,0.0,0.5,0.6666666666666666,0.8333333333333334,0,0,0,0,False,0,False,False,False,False,False,False,1,11,24,Male,51.0,50+,White,Unknown,ISFJ
22,9,US0334,Grant,Murlonio,False,1,2,2,6,0.0,0.0,0.0,0.0,5,5,5,5,1,1.0,1.0,1.0,0.75,0,0,0,0,False,0,False,False,False,False,False,False,1,11,24,Male,29.0,25-29,White,Unknown,ISFP
22,9,US0333,Andrea,Murlonio,False,3,3,4,11,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,0.5,0,0,0,0,True,0,False,False,False,False,False,False,1,11,24,Female,21.0,18-24,White,No collar,ENFP
22,9,US0335,Ashley,Murlonio,False,0,0,3,8,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,0.75,0,0,0,0,False,0,False,False,False,False,False,False,1,11,24,Female,25.0,25-29,White,White collar,ESTP
22,9,US0336,Natalie,Murlonio,False,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,0.75,1,1,1,1,False,0,False,False,False,False,False,False,1,11,24,Female,19.0,18-24,White,White collar,ISFP
22,9,US0337,Phillip,Murlonio,False,2,7,10,24,0.0,0.0,0.0,0.0,0,0,0,7,3,1.0,1.0,1.0,0.75,0,0,0,0,False,0,False,False,False,False,False,False,1,11,24,Male,52.0,50+,Black,White collar,ESTJ
22,9,US0055,Boston Rob,Murlonio,False,5,13,16,50,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,0.75,0,0,0,0,False,0,True,False,False,False,False,False,1,11,24,Male,34.0,30-39,White,Blue collar,ESTJ
22,10,US0330,Julie,Murlonio,True,2,4,4,14,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.25,0.5,0,0,0,0,False,0,False,False,False,False,False,False,1,9,27,Female,50.0,50+,White,Blue collar,ISTJ
22,10,US0331,Ralph,Murlonio,False,2,2,4,15,0.0,0.0,0.0,0.0,0,0,0,4,1,0.0,0.0,0.0,0.42857142857142855,0,0,0,0,False,0,False,False,False,False,False,False,1,9,27,Male,45.0,40-49,White,Blue collar,ESTP
22,10,US0332,Steve,Murlonio,False,0,2,4,15,0.0,0.0,0.0,0.0,0,1,1,3,2,0.0,0.0,0.25,0.625,0,0,0,0,False,0,False,False,False,False,False,False,1,9,27,Male,51.0,50+,White,Unknown,ISFJ
22,10,US0334,Grant,Murlonio,False,1,2,3,7,0.0,0.0,0.0,0.0,0,5,5,5,1,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,1,1,1,False,0,False,False,False,False,False,False,1,9,27,Male,29.0,25-29,White,Unknown,ISFP
22,10,US0333,Andrea,Murlonio,False,0,3,3,11,0.0,0.0,0.0,0.0,0,0,0,0,0,0.5,0.6666666666666666,0.6666666666666666,0.5,1,1,1,1,False,0,False,False,False,False,False,False,1,9,27,Female,21.0,18-24,White,No collar,ENFP
22,10,US0335,Ashley,Murlonio,False,0,0,0,8,0.0,0.0,0.0,0.0,0,0,0,0,0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,0,False,0,False,False,False,False,False,False,1,9,27,Female,25.0,25-29,White,White collar,ESTP
22,10,US0336,Natalie,Murlonio,False,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,1,1,1,False,0,False,False,False,False,False,False,1,9,27,Female,19.0,18-24,White,White collar,ISFP
22,10,US0337,Phillip,Murlonio,False,1,3,8,25,0.0,0.0,0.0,0.0,5,5,5,12,4,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,0,False,0,False,False,False,False,False,False,1,9,27,Male,52.0,50+,Black,White collar,ESTJ
22,10,US0055,Boston Rob,Murlonio,False,8,13,21,58,0.0,0.0,0.0,0.0,4,4,4,4,1,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,0,True,0,True,False,False,False,False,False,1,9,27,Male,34.0,30-39,White,Blue collar,ESTJ
22,11,US0331,Ralph,Murlonio,True,0,2,2,15,0.0,0.0,0.0,0.0,0,0,0,4,1,0.0,0.0,0.0,0.375,0,0,0,0,False,0,False,False,False,False,False,False,1,8,30,Male,45.0,40-49,White,Blue collar,ESTP
22,11,US0332,Steve,Murlonio,False,4,4,6,19,0.0,0.0,0.0,0.0,0,0,1,3,2,0.0,0.0,0.0,0.5555555555555556,0,0,0,0,False,0,False,False,False,False,False,False,1,8,30,Male,51.0,50+,White,Unknown,ISFJ
22,11,US0334,Grant,Murlonio,False,0,1,2,7,0.0,0.0,0.0,0.0,0,0,5,5,1,1.0,0.6666666666666666,0.75,0.7142857142857143,0,1,1,1,True,0,False,False,False,False,False,False,1,8,30,Male,29.0,25-29,White,Unknown,ISFP
22,11,US0333,Andrea,Murlonio,False,1,1,4,12,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.6666666666666666,0.75,0.5714285714285714,0,1,1,1,False,0,False,False,False,False,False,False,1,8,30,Female,21.0,18-24,White,No collar,ENFP
